type,value,start_node,end_node
I,41,147,179
I,17,110,11
C,10,53,65
C,14,131,170
V,42,72,166
C,4,5,2
C,73,54,32
C,12,126,64
R,58,20,39
I,97,101,120
C,25,35,10
C,24,146,18
R,73,89,32
C,81,161,67
C,25,17,130
C,32,49,57
R,85,26,150
C,14,79,80
I,88,119,115
C,37,76,14
I,49,134,13
I,32,158,113
R,84,92,139
C,86,61,136
C,62,122,33
I,26,8,140
I,85,50,11
I,88,129,179
V,46,16,18
R,25,100,24
R,62,143,49
V,31,137,173
V,46,71,114
R,52,128,165
I,94,13,75
C,87,140,170
C,60,26,83
I,86,19,27
V,67,28,126
V,20,16,128
C,83,15,155
C,80,59,42
C,15,43,13
V,100,111,59
I,57,58,17
R,82,179,146
V,42,44,64
I,100,57,144
I,30,173,77
I,61,93,17
R,11,102,17
C,43,142,81
C,83,144,102
I,83,137,19
R,10,131,17
R,77,173,31
C,60,125,73
I,2,146,122
V,92,38,94
V,82,4,6
R,2,13,68
V,32,141,107
I,41,121,77
V,45,146,119
R,83,111,6
V,56,128,76
C,32,58,106
I,34,111,72
I,76,29,105
V,53,142,100
R,69,144,74
V,51,178,97
C,62,62,41
R,9,163,86
V,75,94,119
I,41,51,4
V,12,52,43
V,73,57,91
R,24,42,45
I,93,161,173
V,46,41,166
I,39,155,45
C,11,28,174
V,71,74,86
C,45,151,39
C,26,63,170
I,10,28,103
R,27,9,86
V,15,56,31
V,83,105,167
V,60,99,71
V,38,124,176
C,3,130,129
V,2,112,22
C,75,108,130
I,60,52,95
C,93,161,153
R,47,118,98
V,8,54,140
C,46,120,140
I,35,73,170
C,56,16,50
I,15,58,105
V,80,128,6
I,8,150,127
V,23,115,98
V,55,3,64
C,100,98,0
C,43,31,152
R,46,22,66
R,86,35,100
I,54,74,136
V,100,8,144
R,58,107,140
R,38,75,95
V,44,95,153
V,19,106,142
I,90,39,31
I,51,4,73
V,67,136,74
C,30,19,154
C,17,96,103
R,3,15,44
C,41,99,118
V,35,41,102
C,64,86,153
R,79,90,40
R,9,9,95
V,67,141,27
R,66,127,47
C,70,112,72
V,80,15,43
C,96,70,64
V,24,108,88
I,83,22,74
I,45,118,68
R,19,78,126
I,85,114,80
R,96,172,1
C,34,158,74
I,67,116,169
I,33,153,55
R,14,80,161
R,11,161,108
I,32,73,169
C,60,167,126
I,16,18,173
C,20,86,178
C,67,45,150
C,16,174,169
V,11,106,46
I,62,79,160
