type,value,start_node,end_node
C,88,9,61
R,84,68,83
C,53,2,74
R,34,26,114
R,65,73,16
R,6,126,76
V,74,110,59
I,11,104,49
C,26,128,48
V,65,76,121
V,31,118,32
