type,value,start_node,end_node
V,82,84,47
I,79,54,1
R,25,58,54
V,70,79,73
V,15,3,15
V,90,3,84
C,98,4,85
V,82,65,20
R,24,47,54
I,50,66,77
I,21,82,88
I,65,86,18
V,53,41,14
V,25,82,6
R,98,67,56
V,57,73,49
V,20,41,69
C,47,26,41
V,69,66,24
R,79,31,61
C,51,49,70
V,12,22,23
V,70,0,86
I,72,31,66
I,3,89,58
V,30,89,66
V,65,5,89
I,2,18,51
I,27,28,51
C,9,7,53
C,78,49,53
V,97,14,78
R,86,37,73
R,14,49,8
C,52,51,7
V,94,48,40
C,33,70,38
C,73,57,5
V,73,69,10
V,67,47,89
V,68,62,16
C,44,19,69
C,26,88,52
R,4,73,76
R,15,36,3
R,13,4,11
R,25,79,66
V,29,74,9
V,84,89,79
R,30,78,26
C,64,58,50
C,29,9,15
C,88,68,4
V,4,63,46
R,9,81,15
C,13,1,55
V,79,18,23
V,88,12,46
C,79,50,71
I,48,30,84
V,33,1,65
C,73,52,89
C,16,23,38
R,93,0,40
C,58,40,22
V,64,44,85
V,45,89,82
C,82,21,30
R,30,53,66
C,63,58,78
I,68,78,76
V,17,71,19
I,58,5,60
V,28,22,82
I,51,51,35
R,69,68,81
C,76,14,48
I,41,52,69
V,64,44,13
I,79,8,24
C,98,54,63
C,10,67,4
I,82,12,23
C,48,15,85
R,47,25,76
C,90,43,7
R,17,18,9
I,43,57,11
I,42,71,19
C,1,15,21
V,85,20,59
V,36,32,77
R,73,66,38
I,69,25,30
I,10,59,76
V,44,87,39
R,78,33,79
I,34,88,47
C,3,88,14
I,55,34,11
C,78,54,88
V,41,11,41
R,14,7,53
V,86,40,16
C,27,68,24
I,62,88,45
I,21,8,57
V,87,30,48
C,79,35,27
R,63,9,84
C,31,46,52
R,81,18,50
V,8,22,1
I,19,25,20
R,95,48,35
R,9,4,29
V,90,4,73
I,18,79,63
I,34,73,88
V,3,73,59
V,37,27,61
I,14,26,75
V,33,72,67
V,6,47,76
V,73,86,21
I,67,12,20
V,56,85,44
V,15,64,24
R,46,8,51
V,22,16,87
R,82,23,18
C,68,3,9
R,61,47,10
C,45,76,55
V,17,70,54
I,6,71,53
C,96,68,5
C,85,86,39
C,23,24,53
R,74,13,52
C,37,73,1
C,45,33,27
V,59,27,81
I,11,69,17
