type,value,start_node,end_node
R,65,60,159
R,87,135,131
I,44,166,164
I,14,24,47
I,69,47,17
I,82,61,99
R,21,123,179
I,67,120,23
R,30,42,157
R,77,47,164
R,56,85,94
I,43,68,0
C,85,12,49
V,83,77,24
I,68,148,115
R,98,155,34
V,66,170,22
C,74,169,114
I,15,93,81
V,19,98,81
I,81,64,49
C,33,69,45
V,78,53,180
C,70,67,86
I,95,94,112
C,67,103,73
C,45,20,158
I,68,46,149
C,60,160,109
V,14,44,57
V,66,155,53
C,42,82,107
R,41,135,18
V,52,75,93
I,40,48,71
I,46,173,113
C,79,147,16
R,10,51,111
C,59,60,87
V,30,119,22
R,76,97,175
I,25,137,37
C,100,168,71
R,17,149,117
I,99,90,119
V,70,131,152
I,34,97,58
I,28,178,59
I,95,28,51
R,15,54,95
C,46,50,75
R,6,169,171
V,79,163,152
C,51,138,12
C,100,52,90
C,35,15,177
V,60,59,107
I,54,137,68
I,81,98,84
C,2,143,116
I,19,16,160
R,57,108,66
C,8,160,157
R,82,37,129
C,94,43,131
V,68,176,114
I,88,133,89
I,8,159,126
C,37,61,93
C,81,115,11
I,74,57,3
C,9,48,157
I,95,149,5
V,54,161,140
I,16,126,116
V,52,129,162
C,72,124,110
V,41,146,170
V,38,115,31
C,93,21,84
C,79,11,13
V,86,4,74
V,99,133,88
C,25,4,159
C,4,79,38
V,71,53,23
R,63,146,137
V,43,178,62
R,39,0,156
V,43,35,116
V,72,52,133
R,25,107,159
C,89,154,177
I,10,38,3
V,87,53,137
V,42,93,46
V,19,14,123
I,68,8,104
V,34,100,169
V,67,77,71
V,46,44,168
I,99,15,58
R,77,80,85
V,86,7,55
V,7,48,13
I,60,96,1
V,26,92,160
V,97,141,151
I,84,146,15
V,65,137,134
V,40,53,23
R,8,175,71
I,10,51,42
V,5,111,128
V,75,49,156
C,23,173,154
C,24,65,147
V,5,180,107
C,7,125,147
I,77,58,17
R,72,155,37
I,14,109,152
V,61,3,32
C,98,167,122
I,53,86,108
R,90,36,55
V,30,164,57
C,70,55,16
I,12,108,63
C,70,67,156
C,23,29,141
V,23,43,137
I,42,92,163
R,39,53,112
C,68,62,143
V,71,20,156
I,74,52,83
I,30,148,47
R,69,126,118
R,52,161,101
I,69,89,30
I,78,171,10
R,51,112,10
V,1,127,126
I,31,140,20
R,65,121,29
V,92,10,36
I,25,6,156
C,75,20,118
I,79,146,168
R,30,142,168
C,21,151,105
I,77,157,99
C,27,124,174
V,9,103,168
V,86,86,174
V,56,65,70
I,97,172,26
V,73,90,166
R,83,20,30
C,73,157,138
R,14,22,65
R,65,135,88
I,11,0,60
R,61,38,166
V,25,74,63
I,85,60,144
C,60,37,134
R,21,107,92
C,100,3,180
I,14,57,98
I,34,30,118
V,69,142,58
V,36,65,118
R,21,71,131
I,57,55,140
V,43,125,52
I,87,106,130
C,2,167,70
C,85,126,69
C,38,59,127
R,7,31,161
C,34,19,55
C,15,179,37
I,91,119,23
V,92,57,6
R,71,123,20
V,41,43,71
V,53,4,34
R,41,54,110
R,9,144,30
R,21,62,141
R,80,64,163
V,51,39,23
V,20,83,166
V,6,97,49
V,100,164,13
C,88,26,160
C,37,26,21
V,4,96,77
I,98,91,31
R,33,59,54
C,83,61,96
V,18,61,68
I,78,133,128
V,50,13,174
I,47,74,119
I,90,13,4
C,19,12,13
V,3,153,38
C,93,175,163
V,32,45,10
I,26,32,55
V,30,151,11
C,3,31,140
V,35,13,132
V,56,69,5
I,82,152,118
V,41,32,162
C,9,8,84
C,93,73,56
C,58,67,144
V,60,100,30
R,52,33,114
C,75,92,46
R,61,27,134
I,5,122,10
I,98,43,164
V,55,1,150
V,99,148,93
R,10,10,58
I,34,75,120
C,34,19,51
I,94,156,144
R,95,60,131
R,11,75,13
V,18,147,42
I,83,93,150
V,31,9,74
I,61,108,179
V,5,35,1
I,4,149,160
I,66,87,62
I,68,169,157
C,13,81,42
C,93,15,62
R,86,55,75
R,48,58,97
R,77,112,116
C,40,38,98
R,27,16,76
I,85,81,59
V,67,17,146
C,8,34,138
V,82,44,88
I,60,19,170
R,82,168,117
V,13,97,89
I,35,178,41
V,53,28,45
I,49,178,175
R,50,137,118
C,28,166,136
I,83,123,65
I,21,156,115
C,84,60,81
I,9,41,39
V,61,122,82
I,93,59,61
V,5,110,38
R,59,104,77
C,39,169,43
C,41,35,155
I,85,43,113
C,60,153,155
V,95,93,132
I,40,162,0
R,67,155,73
C,33,40,0
C,84,62,55
V,87,35,9
C,36,115,125
C,45,31,4
V,81,128,160
I,83,64,124
V,88,54,10
I,30,146,43
C,46,87,115
V,94,138,91
R,58,32,141
V,77,158,80
I,25,75,115
C,87,131,117
R,50,171,133
C,1,85,43
V,45,174,12
C,42,32,109
R,76,154,175
V,44,0,90
I,8,128,40
R,65,131,30
I,26,72,92
V,61,134,71
V,53,171,81
C,88,26,39
C,61,52,150
I,76,26,168
C,94,170,37
C,2,164,163
V,55,58,90
I,67,112,53
C,56,129,132
I,34,110,55
C,15,158,14
C,54,73,60
V,81,41,155
V,46,26,151
V,11,22,27
V,28,160,124
I,93,127,31
V,47,19,125
V,89,86,122
V,31,101,114
V,100,31,144
R,91,96,23
I,54,47,15
R,65,166,145
I,6,177,86
C,29,16,103
R,92,63,20
R,2,177,30
R,39,85,42
R,34,134,91
C,5,67,126
C,55,65,107
C,97,100,140
I,57,3,60
R,48,161,126
R,59,107,98
I,92,7,50
C,76,91,117
R,24,47,79
C,33,112,8
V,62,84,144
C,86,128,114
R,29,77,173
C,29,118,26
V,45,180,172
R,7,64,116
I,90,90,136
C,1,129,38
C,49,24,105
C,100,136,5
I,9,166,19
C,65,69,119
C,87,171,161
I,84,48,1
R,11,126,54
V,71,159,13
V,3,146,9
I,5,11,91
C,63,74,23
R,84,145,141
V,5,165,46
V,44,91,82
V,42,150,17
V,69,78,3
I,7,173,86
R,11,128,38
R,13,171,12
V,34,114,62
R,4,171,174
I,9,59,134
R,87,136,5
I,10,117,172
C,91,54,70
C,89,115,46
I,98,108,119
I,19,92,165
I,74,130,175
R,64,129,144
R,94,54,53
R,97,123,51
I,28,112,97
C,67,107,101
C,26,76,179
R,93,89,40
C,55,25,173
I,38,129,32
R,71,98,100
I,7,74,13
I,5,32,141
V,88,39,110
I,8,149,23
V,58,44,81
V,27,156,91
R,77,150,16
I,72,88,95
R,99,143,51
V,18,95,167
R,41,111,120
V,49,96,51
V,34,2,1
R,32,57,138
I,72,160,57
C,13,124,96
C,78,20,33
R,69,42,116
R,34,145,22
C,49,144,133
V,4,133,109
I,33,177,75
C,56,29,18
I,87,137,68
V,30,158,25
R,74,88,6
C,76,179,106
V,39,171,61
V,81,3,166
I,3,20,19
C,84,145,50
I,71,61,44
C,63,81,159
V,4,105,61
V,54,90,158
R,91,49,29
V,12,147,84
R,81,3,47
I,30,90,91
C,75,102,80
I,24,105,177
R,11,140,30
C,61,40,125
V,80,63,100
V,66,157,114
R,82,93,112
V,68,113,100
I,10,85,136
V,50,115,172
I,41,12,79
C,71,174,66
R,16,27,70
I,19,143,79
C,70,92,171
I,66,130,90
V,5,157,121
C,14,50,80
C,73,99,122
I,51,48,177
R,21,65,28
I,14,99,107
C,93,136,150
C,40,161,64
V,57,158,82
C,30,2,5
V,42,69,125
C,6,19,13
V,40,93,77
V,78,167,122
C,14,113,66
I,71,170,114
C,75,159,64
C,16,57,14
R,32,166,6
R,28,172,91
V,80,100,178
I,58,86,71
I,47,139,117
C,21,84,52
C,86,28,168
I,81,84,69
R,8,0,95
C,39,80,113
V,6,140,129
R,84,172,55
R,77,114,124
I,42,113,41
C,6,109,175
I,47,170,4
R,50,119,19
C,42,156,59
C,89,48,130
C,78,129,38
V,85,40,7
V,62,77,44
C,58,118,125
C,44,145,61
I,13,104,167
I,36,41,97
I,15,11,165
I,27,8,107
R,50,25,28
R,95,148,48
V,70,142,6
C,26,123,126
C,22,180,176
V,28,165,7
V,75,50,23
I,53,108,111
R,47,137,1
R,67,92,165
V,55,157,114
I,94,49,144
V,90,180,73
I,40,45,22
I,4,138,130
I,51,7,164
R,71,73,109
R,65,169,74
V,35,116,117
I,52,68,60
C,95,45,9
V,36,150,13
C,57,28,109
V,100,31,155
V,59,16,124
I,50,94,147
V,41,174,130
C,75,69,91
V,1,17,39
V,13,46,77
I,88,62,152
R,4,36,179
C,64,89,8
R,90,11,180
I,53,180,160
R,64,65,81
C,97,67,75
R,6,99,18
C,79,138,93
V,94,168,153
V,64,71,125
C,11,116,139
C,36,86,144
V,40,95,81
I,84,84,170
C,93,167,52
V,3,32,39
I,38,117,138
I,17,99,128
R,83,147,35
C,86,28,62
I,19,38,25
V,32,59,159
V,86,156,75
R,83,160,24
I,95,43,135
C,6,76,141
C,94,89,70
I,89,23,125
C,25,150,101
R,86,68,3
V,100,28,44
R,41,28,75
C,37,61,180
C,79,173,25
I,50,110,151
I,51,137,35
I,61,44,180
C,17,170,142
R,98,42,96
R,62,152,67
R,27,124,72
R,90,94,70
I,40,175,29
I,46,0,180
I,73,168,68
V,72,161,58
R,42,159,170
I,8,110,57
C,82,32,11
V,38,130,143
C,61,122,60
I,75,61,106
I,10,44,20
I,15,115,8
C,16,86,149
I,23,119,62
I,95,35,29
R,66,175,108
R,45,21,96
C,38,140,32
C,86,131,156
C,53,174,20
V,15,113,93
R,79,37,114
I,22,171,165
V,98,32,143
V,82,96,93
C,66,67,73
V,58,19,45
I,45,139,109
R,75,7,162
R,52,126,18
V,87,156,129
V,52,35,21
I,52,75,92
R,44,110,112
R,62,39,100
V,65,118,46
I,45,117,178
R,9,154,161
C,33,47,103
R,30,54,22
V,92,93,113
C,99,60,36
I,86,19,123
V,60,143,6
I,33,165,128
I,92,159,108
R,13,52,18
I,19,156,78
I,64,146,168
I,40,84,130
V,84,169,49
I,25,28,169
C,14,37,69
V,96,108,85
R,81,60,51
I,21,51,146
R,24,143,153
I,21,63,125
R,65,120,109
V,9,128,135
I,47,177,176
I,49,53,12
R,51,130,10
I,57,96,128
V,86,42,125
C,82,169,86
V,94,46,116
V,34,114,141
V,28,9,52
R,65,26,114
C,50,90,107
I,95,6,65
C,46,94,139
I,41,104,99
C,36,109,96
R,23,52,87
R,99,107,41
V,60,145,52
R,47,168,150
I,35,112,123
I,39,134,0
R,53,107,5
R,6,146,5
I,47,163,73
C,40,56,132
I,69,62,100
V,80,22,151
C,77,173,31
I,56,17,145
V,15,92,174
R,12,77,158
I,74,107,39
I,50,32,56
R,62,140,116
V,73,93,43
I,49,99,25
I,80,127,68
C,70,107,140
I,16,86,147
C,74,26,30
V,38,49,36
V,28,55,46
C,53,48,113
C,58,149,105
C,67,35,54
I,56,158,142
V,36,27,84
R,30,135,180
C,73,157,90
V,57,131,23
I,16,51,68
C,71,135,145
C,62,49,143
V,46,7,4
V,30,163,149
I,93,131,174
V,1,141,162
C,34,137,160
C,100,17,149
V,30,36,149
R,15,179,74
C,6,126,68
I,65,71,45
R,28,85,49
C,73,162,168
C,44,44,93
V,100,87,43
C,64,0,72
V,34,140,44
I,80,92,85
R,69,127,169
C,56,170,144
V,12,54,96
C,42,103,125
C,36,27,92
I,4,82,81
V,80,34,16
V,29,26,159
V,78,177,113
V,2,104,65
C,37,136,145
C,34,170,86
C,12,118,166
C,77,111,105
V,71,23,129
C,99,24,158
V,49,27,167
I,91,141,99
V,20,38,153
R,75,55,93
I,86,131,16
C,85,57,37
I,93,78,14
V,80,2,99
V,55,87,50
I,2,76,178
C,45,76,150
C,79,164,103
R,33,12,113
C,59,0,12
R,68,88,148
I,49,82,72
R,48,27,11
V,73,129,101
V,10,38,139
V,16,101,17
R,85,2,53
I,87,87,93
I,29,148,151
R,95,77,106
I,29,18,85
I,50,166,116
V,100,67,12
R,60,0,57
C,96,133,79
I,36,98,35
R,96,76,140
R,79,83,12
C,45,108,115
I,51,23,178
I,57,132,70
V,38,97,14
C,56,60,15
I,32,3,6
C,30,69,164
V,23,24,145
V,86,106,170
I,63,114,134
I,38,19,27
R,6,45,57
V,4,33,25
R,10,113,53
V,49,50,4
V,73,122,82
I,90,51,139
R,76,120,171
I,76,58,97
R,47,128,127
C,64,110,167
V,24,64,9
V,30,89,14
I,29,151,139
I,42,43,72
V,62,139,70
V,81,127,97
V,46,44,110
V,91,170,27
I,31,51,94
I,5,26,154
C,32,148,61
V,30,80,164
R,72,146,29
I,50,147,96
C,26,122,129
R,46,60,140
