type,value,start_node,end_node
R,73,143,144
R,4,144,145
C,24,145,146
V,8,146,147
C,31,147,148
C,20,148,149
V,94,149,150
I,96,150,151
I,93,151,152
R,43,152,153
V,80,153,154
R,22,154,155
C,64,155,156
R,94,156,157
C,79,157,158
R,85,158,159
I,85,159,160
I,7,160,161
R,97,161,162
V,67,162,163
C,40,163,164
C,21,164,165
I,17,165,166
R,76,166,167
I,34,167,168
I,1,168,169
C,41,169,170
C,62,170,171
C,24,171,172
R,40,172,173
R,55,173,174
C,12,174,175
V,22,175,176
C,62,176,177
R,51,177,178
I,53,178,179
C,32,179,180
V,49,180,181
C,13,181,182
R,87,182,183
R,33,183,184
C,22,184,185
V,99,185,186
C,62,186,187
I,76,187,188
R,76,188,189
I,16,189,190
I,49,190,191
R,48,191,192
C,99,192,193
I,76,193,194
V,60,194,195
V,7,195,196
V,75,196,197
I,9,197,198
R,99,198,199
I,66,199,200
C,97,200,201
I,73,201,202
C,76,202,203
I,25,203,204
V,2,204,205
C,57,205,206
V,62,206,207
V,56,207,208
R,75,208,209
C,17,209,210
C,72,210,211
V,83,211,212
I,47,212,213
R,7,213,214
C,73,214,215
R,66,215,216
V,61,216,217
R,59,217,218
C,22,218,219
R,41,219,220
I,35,220,221
R,40,221,222
C,33,222,223
V,89,223,224
C,93,224,225
C,44,225,226
I,35,226,227
C,99,227,228
C,43,228,229
I,63,229,230
V,19,230,231
C,81,231,232
R,37,232,233
R,6,233,234
R,14,234,235
R,96,235,236
V,66,236,237
C,15,237,238
V,64,238,239
I,90,239,240
R,18,240,241
R,72,241,242
V,55,242,243
R,68,243,244
R,73,244,245
C,32,245,246
C,51,246,72
V,87,81,247
I,41,248,249
I,18,249,250
V,80,250,251
C,55,251,252
R,71,252,253
V,51,253,254
V,2,254,255
R,8,255,131
R,24,65,136
V,59,23,71
C,37,209,24
V,35,135,127
I,26,36,130
R,94,217,207
V,7,248,132
V,94,241,219
V,54,195,221
C,48,212,114
V,31,221,199
V,49,240,239
V,27,152,86
I,38,105,177
R,81,199,89
V,83,120,158
I,1,149,40
V,99,210,150
R,62,220,145
V,2,207,179
C,100,130,68
I,36,86,223
C,87,244,208
R,7,195,122
R,76,183,208
R,93,190,156
I,66,22,31
I,83,78,182
I,9,189,9
R,78,176,252
C,25,96,43
C,56,46,159
I,64,196,175
C,42,13,198
I,18,41,25
I,7,220,49
C,78,97,246
V,64,92,196
C,81,190,17
I,23,163,113
R,33,145,222
I,99,63,52
I,6,145,80
R,48,104,145
R,75,32,241
V,12,211,238
R,63,5,235
R,90,52,239
C,17,158,50
V,31,65,159
V,35,140,94
R,6,119,92
R,14,53,108
C,13,57,32
R,22,80,249
V,14,76,53
V,90,234,255
I,8,22,27
V,3,231,86
C,89,91,208
R,100,70,217
I,32,31,196
C,83,6,146
R,97,96,10
C,55,172,240
V,48,175,18
C,49,25,99
R,79,164,230
C,75,133,96
C,39,160,179
C,97,88,126
I,98,201,120
R,14,69,99
I,62,43,168
V,28,123,164
C,20,7,84
C,80,182,198
R,43,208,21
V,38,174,167
V,95,215,74
I,91,130,108
C,66,69,190
R,98,100,81
R,86,155,179
V,45,171,230
V,89,147,57
I,93,26,182
I,38,209,34
V,16,253,43
I,24,219,118
R,58,89,42
V,52,146,68
V,79,222,89
R,85,24,106
V,93,89,9
V,16,182,235
C,97,16,4
V,88,184,196
C,17,217,235
C,8,42,52
R,77,92,203
V,87,142,231
R,71,40,14
V,43,38,78
R,26,83,241
V,74,202,135
C,6,190,217
V,3,237,83
I,41,39,31
V,30,145,95
C,95,198,156
I,90,138,70
C,19,41,86
R,2,206,61
I,53,86,157
V,17,20,61
V,60,113,236
I,59,158,238
R,14,206,46
R,53,120,50
R,62,203,243
I,20,199,1
I,37,163,190
R,44,241,218
R,36,228,170
I,100,230,200
I,70,9,193
V,13,254,23
V,49,55,253
R,20,212,234
R,41,80,225
V,68,129,132
C,19,21,41
V,8,185,20
C,93,85,61
R,8,120,99
V,94,244,70
V,24,88,178
I,43,79,190
R,56,125,19
C,72,126,156
R,69,22,12
C,34,211,194
C,93,218,22
V,2,133,227
R,91,33,189
I,54,141,35
R,28,119,160
C,74,196,44
R,40,151,90
C,20,182,226
I,65,55,92
V,59,30,53
V,65,52,170
R,92,241,5
I,20,3,228
I,76,10,67
I,89,39,186
R,31,37,3
I,92,186,104
V,15,82,151
I,25,206,126
V,97,108,78
V,41,91,106
I,23,114,222
R,13,74,205
C,21,37,27
R,57,33,105
R,66,25,208
V,1,192,40
R,51,84,14
I,5,34,1
R,8,62,104
V,94,235,44
C,20,98,233
R,56,223,248
R,5,67,239
I,100,104,44
R,69,232,98
R,56,108,152
C,2,140,90
C,40,50,145
V,100,178,43
C,49,42,188
I,66,121,207
I,21,102,196
R,81,196,231
R,29,8,245
V,26,52,122
C,73,247,63
R,52,161,115
R,3,180,122
I,22,194,47
V,100,38,153
V,5,178,64
V,30,36,34
R,3,209,188
R,13,83,247
I,17,239,185
C,12,78,76
R,25,84,45
R,19,34,164
V,23,110,206
C,38,205,176
V,66,147,235
R,68,195,143
I,85,173,114
I,19,64,158
I,89,171,175
I,24,74,23
I,59,222,193
R,92,79,62
V,60,30,111
I,89,159,251
C,28,111,212
C,78,191,115
R,74,29,52
V,10,175,91
V,81,28,132
R,10,71,21
V,86,151,91
C,88,163,254
V,88,210,8
R,43,80,219
C,52,123,160
V,47,142,181
C,83,72,220
C,61,44,16
I,98,43,244
I,63,73,2
V,40,51,116
R,68,161,228
V,49,120,211
R,2,112,42
I,51,47,244
I,46,179,181
C,49,97,69
V,20,124,204
I,77,209,63
V,53,82,245
C,70,247,143
C,54,83,224
C,81,185,76
C,98,200,129
I,45,218,206
V,93,16,58
I,91,179,168
R,27,67,17
R,59,96,14
R,28,90,191
V,72,35,155
R,46,144,174
R,27,119,110
R,82,16,201
V,49,19,159
I,81,161,254
I,56,111,19
C,33,182,134
I,25,107,124
V,67,241,248
R,40,43,103
C,43,196,198
I,85,253,186
C,6,144,21
C,52,83,20
C,7,97,194
V,42,85,107
V,65,116,180
V,21,189,100
V,37,254,243
C,95,27,164
V,13,158,139
I,82,68,13
R,67,255,87
C,18,83,160
C,79,65,115
I,37,185,144
V,13,43,57
R,32,208,34
R,42,234,9
V,10,94,213
R,15,254,90
C,66,228,17
C,57,120,162
I,20,50,189
C,65,69,185
C,48,17,232
C,74,219,11
R,5,251,206
I,64,18,67
R,60,207,137
V,86,172,3
V,68,162,128
R,57,91,26
R,24,9,252
C,55,224,211
R,59,27,63
V,33,203,254
R,72,237,188
R,93,226,22
C,32,177,42
I,6,36,60
R,11,206,245
I,22,144,188
C,15,230,214
R,19,191,27
I,19,121,157
R,20,168,24
C,9,139,46
I,15,171,120
V,38,210,248
I,48,65,137
R,19,93,3
R,96,104,12
C,30,13,106
R,41,133,227
C,19,250,65
V,72,103,28
V,91,145,158
C,42,202,76
R,87,228,227
R,55,80,183
R,33,133,15
I,98,36,32
C,69,70,173
C,30,4,172
R,69,53,241
C,73,120,101
V,74,143,35
V,15,25,77
R,64,108,36
V,87,174,64
C,28,142,67
R,20,198,55
R,84,177,160
I,48,107,7
C,69,174,50
I,82,160,239
C,57,0,168
V,98,42,99
I,78,21,208
C,71,227,168
I,45,82,18
V,2,113,200
C,56,11,243
C,53,10,151
I,90,9,87
R,41,64,155
I,61,180,104
I,34,67,248
I,82,164,193
R,33,235,139
V,93,195,154
V,40,150,99
C,55,51,189
I,22,130,163
I,76,118,255
C,5,26,81
C,48,77,44
R,30,173,107
V,96,206,65
R,12,222,159
C,14,248,144
C,9,174,24
R,57,164,163
V,82,109,68
V,81,75,31
I,15,182,64
R,96,196,244
V,48,134,206
V,22,136,152
V,73,50,29
V,46,150,221
I,74,53,192
C,96,76,229
I,49,64,164
R,100,113,53
V,81,227,124
C,66,10,210
I,97,160,96
C,64,25,232
I,19,250,65
R,50,225,183
V,99,58,31
I,48,153,160
V,27,57,165
V,55,249,255
V,42,32,195
R,63,251,229
C,59,106,150
V,82,215,251
I,37,32,244
I,97,54,154
V,55,40,236
C,69,161,244
C,23,187,239
R,51,178,180
C,78,252,81
C,26,235,181
C,85,194,205
R,14,226,60
V,90,32,123
C,97,199,154
C,10,199,35
C,13,65,26
R,74,191,189
I,72,2,152
R,94,178,33
C,17,133,177
I,39,237,42
I,13,188,51
R,82,241,54
I,59,152,21
C,34,133,50
R,3,49,20
R,25,211,206
R,42,157,85
C,86,12,123
C,61,49,186
R,97,161,196
C,76,173,229
R,47,234,69
I,31,32,212
C,63,228,154
R,35,111,39
V,85,167,62
V,19,27,132
V,51,79,171
C,41,199,52
R,95,239,182
C,24,152,96
C,1,160,242
C,93,237,152
I,27,19,176
V,87,129,154
I,28,90,138
I,17,20,173
C,33,51,171
C,28,119,221
C,38,86,15
R,16,63,33
I,85,43,213
R,33,54,39
V,4,21,176
C,21,204,31
I,7,240,97
V,34,30,186
C,25,47,8
V,46,95,53
R,99,73,245
R,42,12,54
C,43,182,218
R,13,186,134
R,54,145,21
C,38,255,64
I,100,9,184
C,48,205,3
C,78,110,133
C,87,248,147
V,84,36,212
C,22,132,223
C,43,69,86
R,45,123,116
R,75,248,58
I,6,144,238
R,79,110,26
I,99,177,136
C,90,15,46
V,84,74,180
C,42,138,111
I,88,165,77
C,25,53,146
C,42,31,1
C,33,178,117
V,62,193,130
R,14,9,83
I,12,213,135
R,36,123,30
I,79,10,62
I,59,38,242
R,46,205,138
R,84,157,159
C,77,160,208
I,8,165,72
C,81,159,242
V,74,156,152
C,7,239,85
I,47,121,99
R,27,121,13
V,21,178,95
I,58,175,76
I,27,26,167
C,41,110,204
R,40,114,10
C,62,83,94
I,71,16,69
I,94,178,15
I,1,143,203
I,52,162,204
R,20,33,31
R,90,20,104
I,16,56,62
V,28,150,207
V,19,103,220
V,97,195,72
R,54,208,128
C,87,9,217
I,41,106,16
C,21,83,176
