type,value,start_node,end_node
V,92,94,38
V,57,29,52
C,2,32,26
C,52,9,55
I,35,54,61
I,14,36,107
I,3,94,74
R,39,43,110
R,4,36,65
C,83,111,63
I,62,121,71
V,70,117,25
V,65,120,94
C,78,77,39
R,14,20,60
R,4,13,42
V,27,37,93
C,13,59,74
C,2,43,108
R,63,85,47
I,73,41,69
C,15,74,19
C,99,21,36
R,75,22,35
V,17,99,82
C,27,60,127
C,79,7,85
V,24,61,83
I,54,76,101
C,98,79,0
C,69,59,67
R,11,48,59
R,70,28,34
I,36,68,46
V,13,24,84
I,67,82,88
C,92,106,2
R,11,68,101
V,43,111,104
R,100,2,87
I,94,79,113
C,66,105,82
V,2,123,49
R,11,29,42
R,88,4,123
R,11,59,112
C,54,90,110
V,94,106,79
R,22,39,106
I,34,101,78
R,59,83,102
C,52,9,101
I,15,47,28
I,35,95,9
I,88,108,21
I,6,45,118
C,62,25,59
C,83,56,36
V,17,15,30
C,65,61,95
I,29,11,119
R,11,8,33
I,72,10,49
C,26,58,28
R,70,82,52
I,13,119,126
R,72,27,40
V,93,1,54
V,24,77,2
R,64,74,13
V,89,98,71
R,25,85,28
C,88,126,68
R,62,109,57
C,41,120,81
I,71,48,45
I,17,76,104
C,82,36,118
I,65,100,120
R,51,75,85
R,83,79,78
V,25,114,85
V,76,56,66
I,24,87,54
I,6,77,59
I,14,122,23
I,48,11,105
C,30,50,82
C,33,41,100
V,15,109,25
V,31,15,81
R,3,14,28
I,34,79,18
C,46,11,73
I,75,5,60
V,51,98,41
I,37,83,70
R,51,71,98
R,91,40,30
C,15,27,52
I,41,61,27
C,12,71,84
R,95,45,98
I,48,43,24
V,5,81,39
V,25,95,88
V,2,14,61
V,77,50,4
R,33,55,6
V,94,29,114
R,55,113,57
R,65,45,10
V,45,44,52
R,64,77,19
V,3,65,114
R,94,17,62
I,61,25,81
C,34,69,116
V,76,99,116
C,2,65,36
C,18,85,76
V,33,37,108
I,3,52,108
I,1,74,21
R,29,61,114
V,66,118,110
R,40,45,70
R,52,39,27
I,52,5,27
R,27,103,121
C,21,50,79
I,58,54,56
V,58,95,98
I,94,92,5
C,98,109,18
C,78,58,68
V,32,76,75
I,71,32,5
C,55,73,74
