type,value,start_node,end_node
V,62,1,42
V,25,43,59
V,38,7,18
C,85,43,25
I,38,24,5
C,8,61,48
C,10,40,23
R,54,34,32
R,12,57,14
V,82,31,15
I,4,44,8
I,28,15,31
V,1,50,57
V,41,7,19
C,84,30,47
I,22,46,41
C,2,35,6
I,21,61,0
V,90,5,63
C,9,27,52
I,16,22,20
R,73,54,60
C,69,56,0
I,63,61,50
R,54,28,47
C,5,56,8
I,65,16,24
C,43,25,37
R,23,40,6
R,2,33,12
I,72,43,53
R,40,51,17
C,32,52,41
V,66,36,63
C,90,18,55
V,32,52,26
C,25,27,63
V,61,10,20
C,34,56,31
R,39,26,7
V,8,13,55
V,23,38,36
V,7,23,32
V,64,57,62
C,1,11,4
C,32,39,35
C,63,55,19
C,78,35,0
V,35,62,8
I,42,22,8
I,55,30,16
R,91,43,57
I,81,10,61
C,81,55,58
C,9,60,51
R,13,32,40
C,29,59,16
I,40,12,59
I,2,61,11
R,10,53,62
R,68,11,48
I,86,25,45
R,99,3,25
I,5,50,15
C,57,40,44
C,81,13,60
V,46,7,31
V,98,61,20
V,6,7,8
I,94,59,57
V,81,40,32
I,67,21,45
C,30,21,30
C,68,16,49
R,70,4,11
I,14,52,6
C,71,63,46
R,89,31,10
R,93,33,45
I,57,40,46
V,11,1,0
V,56,25,28
V,40,57,48
I,16,45,30
C,84,26,50
V,89,62,39
C,35,60,2
R,9,1,4
V,20,2,40
C,74,29,9
R,33,39,48
I,58,12,43
I,59,21,54
V,64,23,51
C,54,16,45
I,37,36,13
R,82,4,27
V,19,53,3
C,27,12,15
V,37,49,55
R,13,13,52
V,83,7,28
V,11,7,30
V,74,22,24
R,82,37,29
V,38,21,19
V,50,2,22
R,41,56,40
V,48,35,14
I,48,60,19
I,66,41,5
V,60,17,28
C,51,26,5
C,99,23,42
V,77,8,60
I,57,26,44
R,64,5,58
V,56,63,34
R,24,30,44
V,14,14,59
V,33,32,29
C,41,37,5
R,49,22,10
C,44,60,9
V,54,51,52
I,58,5,17
C,47,42,17
V,97,58,17
C,28,33,62
I,64,29,30
